trial_type,trial_index,time_elapsed,internal_node_id,code,subject,workerId,hitId,assignmentId,catk_n,catk_i,catk_b,catk2_n,catk2_i,catk2_b,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,current_training_images,current_training_label,shuffled_sampling_images,sampling_image_words,shuffled_test_images,current_category_label_level,current_category_kind,current_category_training_level,current_alternate_training_label,sampled_image,sampled_label,label_consistent,selection_array,selection_index,rt_array,selection_type_array,final_choice_array,final_rt,view_history,question_order,file_name,n
survey-html-form,16,64380,0.0-16.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3091.600000023842,NA,"{""word_meaning"":""dog""}","[""stims/ani_c3_sub1.jpg"",""stims/ani_c3_sub2.jpg"",""stims/ani_c3_sub3.jpg""]",sibu,"[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/ani_c3_sub4.jpg""]","[""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""NOT a sibu"",""sibu""]","[""stims/ani_c3_sup3.jpg"",""stims/veh_c2_bas4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_sub5.jpg"",""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veg_c1_sup5.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veg_c1_sup6.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/veg_c1_sup4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_bas3.jpg""]",intermediate,animals,narrow,NOT a sibu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response,17,65113,0.0-17.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731.6999999284744,"<div id=""container""><p><b><font size=""4.5"">Great job!</font></b></p><p><i><font size=""4.5"">Click Next to learn another word.</font></i></p> </div>",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response,18,66678,0.0-18.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1562,"<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are beppos and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a beppo.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veh_c2_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the example and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>",0,"[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
survey-html-form,19,69023,0.0-19.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341.399999976158,NA,"{""name_check"":""beppo""}","[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response-cols,20,73715,0.0-20.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688,"<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are beppos and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">This is a beppo.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veh_c2_sub1.jpg"" style=""width:50%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>",8,"[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response,21,74916,0.0-21.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1197.5999999046326,"<div id=""container""><p><b><font size=""4.5"">The image you selected is a <span style=""color:#ff0000""><u>beppo</u></span>.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div><div class=""column""><figure><img src=""stims/veh_c2_sup3.jpg"" style=""width:57%; border: 5px solid #ff0000; padding: 6px""><figcaption style=""font-size:24px;color:#ff0000"">beppo</figcaption></figure></div><div class=""column""><figure style=""opacity:0""><img src=""stims/veh_c2_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">beppo</figcaption></figure></div></div class=""column""></div class=""column""></div class=""column""></div class=""column""><div id=""container""><p><b><font size=""4.5"">Next, you will see a set of 24 new objects and decide which of them are beppos.</font></b><div id=""container""><p><b><font size=""4.5"">Your goal is to select <u>all</u> of the beppos.</font></b><p><i><font size=""4.5"">Click Next to continue.</font></i><style=""text-align:center;"" /p><style=""text-align:center;"" /p></div>",0,"[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,stims/veh_c2_sup3.jpg,beppo,1,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response-catact,22,84146,0.0-22.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,stims/veh_c2_sup3.jpg,beppo,NA,"[""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg""]","[""2"",""0"",""3"",""4"",""5"",""12"",""13""]","[1357.5,1866.7000000476837,3058.2000000476837,3476.9000000953674,3937.100000023842,6411.200000047684,6782.5]","[""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg""]",9225,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
survey-html-form,23,94972,0.0-23.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10822.900000095367,NA,"{""word_meaning"":""driving transportation""}","[""stims/veh_c2_sub1.jpg"",""stims/veh_c2_bas1.jpg"",""stims/veh_c2_bas2.jpg""]",beppo,"[""stims/ani_c3_bas3.jpg"",""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/veg_c1_sup3.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veh_c2_bas3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/veh_c2_sup3.jpg""]","[""NOT a beppo"",""beppo"",""beppo"",""beppo"",""beppo"",""NOT a beppo"",""beppo"",""NOT a beppo"",""beppo""]","[""stims/veh_c2_sub4.jpg"",""stims/veg_c1_sub5.jpg"",""stims/veh_c2_sup6.jpg"",""stims/veh_c2_sup4.jpg"",""stims/veh_c2_sup3.jpg"",""stims/veh_c2_bas3.jpg"",""stims/veg_c1_bas4.jpg"",""stims/veg_c1_sup4.jpg"",""stims/veg_c1_sup6.jpg"",""stims/veg_c1_sup3.jpg"",""stims/ani_c3_sup3.jpg"",""stims/ani_c3_sup5.jpg"",""stims/veh_c2_sub5.jpg"",""stims/veh_c2_bas4.jpg"",""stims/veg_c1_bas3.jpg"",""stims/ani_c3_bas3.jpg"",""stims/ani_c3_sub5.jpg"",""stims/ani_c3_bas4.jpg"",""stims/ani_c3_sub4.jpg"",""stims/veg_c1_sub4.jpg"",""stims/ani_c3_sup4.jpg"",""stims/veh_c2_sup5.jpg"",""stims/ani_c3_sup6.jpg"",""stims/veg_c1_sup5.jpg""]",hypernym,vehicles,intermediate,NOT a beppo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response,24,100189,0.0-24.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5214.5,"<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 roozers.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/sea_c6_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/sea_c6_sup1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/sea_c6_sup2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><img src=""stims/sea_c6_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">On the next page, we will check your memory of this new word. Make sure you look at the three examples and the new word carefully.</font></b><style=""text-align:center;"" /p><p><i>Click Next when you are ready to continue.</font></i><style=""text-align:center;"" /p></div>",0,"[""stims/sea_c6_sub1.jpg"",""stims/sea_c6_sup1.jpg"",""stims/sea_c6_sup2.jpg""]",roozer,"[""stims/fru_c4_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sub4.jpg"",""stims/sea_c6_sup6.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup4.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup6.jpg""]",hypernym,sea,broad,NOT a roozer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
survey-html-form,25,102740,0.0-25.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546,NA,"{""name_check"":""roozer""}","[""stims/sea_c6_sub1.jpg"",""stims/sea_c6_sup1.jpg"",""stims/sea_c6_sup2.jpg""]",roozer,"[""stims/fru_c4_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sub4.jpg"",""stims/sea_c6_sup6.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup4.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup6.jpg""]",hypernym,sea,broad,NOT a roozer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
html-button-response-cols,26,109872,0.0-26.0,TsuWwJvCatActhNhqdYMKsE,p111231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7128.5,"<div id=""container""><p><b><font size=""4.5"">Your job is to figure out which objects are roozers and which are not.</font></b><style=""text-align:center;"" /p><p><b><font size=""4.5"">These are 3 roozers.</font></b><style=""text-align:center;"" /p><div class=""row""><div class=""column""><figure><img src=""stims/sea_c6_sub1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/sea_c6_sup1.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><figure><img src=""stims/sea_c6_sup2.jpg"" style=""width:70%""><figcaption style=""font-size:24px"">roozer</figcaption></figure></div><div class=""column""><img src=""stims/sea_c6_sub1.jpg"" style=""width:70%;opacity:0""></div></div><p><b><font size=""4.5"">Which of these nine objects would you like to learn the name of? You can only make one choice, so choose carefully!</font></b></p><p><i><font size=""4.5"">Click on the object that you would like to know the name of.</font></i><style=""text-align:center;"" /p>",7,"[""stims/sea_c6_sub1.jpg"",""stims/sea_c6_sup1.jpg"",""stims/sea_c6_sup2.jpg""]",roozer,"[""stims/fru_c4_sup3.jpg"",""stims/mus_c5_bas3.jpg"",""stims/fru_c4_sub4.jpg"",""stims/sea_c6_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/sea_c6_sup3.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/fru_c4_bas3.jpg""]","[""NOT a roozer"",""NOT a roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer"",""roozer"",""NOT a roozer""]","[""stims/sea_c6_sub4.jpg"",""stims/sea_c6_sup6.jpg"",""stims/fru_c4_bas4.jpg"",""stims/mus_c5_sub4.jpg"",""stims/sea_c6_sup3.jpg"",""stims/fru_c4_sup4.jpg"",""stims/mus_c5_sup5.jpg"",""stims/mus_c5_bas3.jpg"",""stims/sea_c6_sup4.jpg"",""stims/fru_c4_sup5.jpg"",""stims/mus_c5_bas4.jpg"",""stims/mus_c5_sup6.jpg"",""stims/fru_c4_sub5.jpg"",""stims/sea_c6_sub5.jpg"",""stims/fru_c4_sub4.jpg"",""stims/mus_c5_sup3.jpg"",""stims/fru_c4_bas3.jpg"",""stims/mus_c5_sup4.jpg"",""stims/mus_c5_sub5.jpg"",""stims/sea_c6_bas4.jpg"",""stims/sea_c6_bas3.jpg"",""stims/sea_c6_sup5.jpg"",""stims/fru_c4_sup3.jpg"",""stims/fru_c4_sup6.jpg""]",hypernym,sea,broad,NOT a roozer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/cat-act/data/v4/raw/catact-v4_PARTICIPANT_SESSION_2023-11-07_16h41.49.449.csv,52
